"FPKM.fem1_lane7"	"FPKM.fem1_lane8"	"FPKM.fem2_lane7"	"FPKM.fem2_lane8"	"FPKM.fem4_lane7"	"FPKM.fem4_lane8"	"FPKM.fem5_lane7"	"FPKM.fem5_lane8"	"FPKM.male1_lane7"	"FPKM.male1_lane8"	"FPKM.male2_lane7"	"FPKM.male2_lane8"
"GMOY010890-RA"	0	0	0	0	0	0	0	0	0	0	5.923378	0
"GMOY010891-RA"	1.015353	0	0	0	0	0	1.124413	0	1.170303	1.395751	0	0
"GMOY010892-RA"	0	0	0	0	0	0	0	0	0.174665	0	0	0
"GMOY010893-RA"	7.213672	6.050014	6.207374	5.285627	5.627336	6.568668	7.748151	7.518409	7.563228	6.037436	6.727672	6.172381
"GMOY010894-RA"	52.232037	51.270199	60.33567	62.388229	68.358803	70.354584	64.967087	65.105728	62.544598	64.983864	58.370583	61.188915
"GMOY010895-RA"	3.008599	2.458194	1.351345	3.239739	3.191179	3.148478	2.164195	2.163839	1.652463	3.575395	1.638565	1.962236
"GMOY010896-RA"	6.079144	6.653212	8.186825	8.781322	6.134814	7.104615	6.532881	6.021672	7.096953	6.832289	6.312068	6.31198
"GMOY010897-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY010898-RA"	7.390663	5.538929	6.092666	8.834449	10.64568	10.596068	10.929814	13.180816	9.540005	13.073324	15.654927	16.250252
"GMOY010899-RA"	11.487026	11.427133	17.124727	16.625317	11.043301	12.905286	12.593836	13.217387	15.140143	13.808083	14.435316	15.576235
"GMOY010900-RA"	17.067915	22.777922	12.77658	17.549246	20.283051	18.367001	16.991402	19.63163	26.102982	26.210051	25.906263	23.100235
"GMOY010901-RA"	1.100197	2.504623	1.465672	1.534569	2.453914	1.986931	2.248231	0.983244	2.195851	1.100891	2.047435	3.38612
"GMOY012056-RA"	0	0	0	0.436331	0	0	0	0	0.250391	0.245626	0	0
"GMOY010902-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY010903-RA"	4.350006	3.203214	2.643234	3.173289	4.745198	2.129193	5.440825	2.803251	2.69343	4.1306	2.585766	3.463028
"GMOY010904-RA"	0.724739	1.01663	0.695956	0.366848	0.935998	0.994573	1.030897	0.945	0.998504	0.974598	0.906852	0.843161
"GMOY010905-RA"	7.906054	8.590819	10.076503	7.397367	5.330133	7.488466	6.94215	5.170962	7.494682	5.787036	6.92893	5.774957
"GMOY010906-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY010907-RA"	32.209259	32.416061	35.288879	29.840546	32.336792	36.406597	35.563854	26.809551	21.17054	20.684446	31.358564	27.390587
"GMOY010908-RA"	0	8.967886	0	21.990326	0.003954	0	0.865441	12.813372	0	1.25146	0	0
"GMOY010909-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY010908-RB"	42.978241	36.981857	34.55756	14.006813	43.001438	39.948788	44.019955	36.063061	35.255241	36.901245	38.491207	41.278702
"GMOY010910-RA"	0	0	0	0	0	0	0	0	0	0	0	0.416556
"GMOY010911-RA"	16.770288	14.672626	15.370342	12.001376	14.846705	16.814856	21.572039	19.011301	15.33464	15.05972	16.367226	17.265594
"GMOY010912-RA"	0	0	0	0	0.353053	0	1.14365	0.665296	0	0	0	0
"GMOY010913-RA"	26.77236	26.574268	18.109741	17.276348	27.054342	30.197649	28.814325	28.743996	29.422892	25.933172	29.965904	31.173981
"GMOY010914-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY010915-RA"	0	0	0	0	1.086596	0	0	0	0	0	0	0
"GMOY010916-RA"	2.830133	1.06249	0	0	1.538878	2.047047	0.982768	0	0	1.599167	2.730079	0
"GMOY010917-RA"	0.164713	0.302351	0.710318	0.734792	0.801517	0.59213	0	0	0.143657	0.29857	0.501991	0.330498
"GMOY010918-RA"	2.506803	6.295132	0.464764	0.620475	3.796133	1.804068	1.130246	0.86036	3.873487	3.498298	3.894682	4.440283
"GMOY010919-RA"	32.634178	32.364418	20.424341	16.51292	34.032932	31.81723	27.656296	27.820217	42.68721	41.045448	58.542187	56.173386
"GMOY010920-RA"	1.497979	1.388713	2.177421	2.636309	1.650867	2.223877	1.645334	2.136964	1.529535	2.122332	1.912813	0.861105
"GMOY010921-RA"	15.63143	13.88707	14.562618	14.023247	14.708573	16.200571	17.755054	16.549952	15.554212	15.63036	14.986601	13.90876
"GMOY010922-RA"	0.674654	0	0	0	0	1.946572	0	0	0	0	0	0
"GMOY010923-RA"	0.878616	0	0	0.718729	0	0.677385	0	3.25185	0.609591	0	1.212659	0.961558
"GMOY010924-RA"	2.229388	0.881159	1.452842	2.85569	2.107182	2.379722	2.05925	1.992994	2.071227	1.995902	1.482532	0.983469
"GMOY010925-RA"	2.919351	4.437704	3.706242	3.870683	2.111259	2.915829	3.813863	4.407043	2.716064	4.518629	3.677672	4.247454
"GMOY012032-RA"	38.355812	47.296295	46.898937	44.42477	0	46.040543	62.369808	0	48.411221	53.313034	70.320671	69.608734
"GMOY010926-RA"	45.683784	45.352871	39.269611	36.210987	37.539017	45.717781	41.443981	45.575542	41.98822	40.28791	41.627396	38.362583
"GMOY010927-RA"	0	2.799069	7.066137	0	0	0	0	0	0	4.498344	0	0
"GMOY010928-RA"	3.792476	3.59961	2.511255	2.320636	2.955046	4.934412	4.681701	3.798424	4.978034	4.71838	6.48228	5.920718
"GMOY010929-RA"	60.226822	56.165768	62.090191	56.037613	70.891312	66.732658	65.670357	65.909515	70.524033	71.388611	71.793938	72.635773
"GMOY010930-RA"	0.945603	0	0	1.21684	0	0	0	0	1.448549	0	0	0
"GMOY010931-RA"	0.45942	0	0.898828	0	0	0	0	0	0	0	0	0.663975
"GMOY010932-RA"	5.694117	2.99488	5.692206	5.387644	4.649976	4.983053	4.169082	5.222434	5.508335	5.857877	5.733496	3.428966
"GMOY010933-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY010934-RA"	346.871887	354.713318	356.083038	327.829193	314.332336	310.934479	249.043762	253.219955	243.812225	223.562424	260.391663	259.814911
"GMOY010935-RA"	198.714111	178.581406	149.747269	144.270615	126.742027	119.485039	190.944168	173.397278	158.513718	156.729324	166.533936	172.902283
"GMOY010936-RA"	12.911334	13.036651	18.275528	14.770201	12.544582	10.079572	9.212155	8.738091	10.032336	9.462458	8.813038	10.057804
"GMOY010937-RA"	21.391199	20.926561	24.09186	27.099659	18.386717	17.167772	15.02554	16.203547	17.872066	18.57585	23.319315	22.735548
"GMOY010938-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY010939-RA"	64.185364	63.188465	58.548809	59.119682	76.858261	78.010818	78.573166	81.907181	80.749329	75.354599	79.396248	75.731697
"GMOY010940-RA"	7.148581	5.053072	5.207797	7.08304	7.414305	6.599741	7.66002	9.280735	8.637386	10.484164	8.790638	6.265934
"GMOY010941-RA"	0.22136	0.169344	0	0	0	0.315413	1.977007	0.310054	0	0	0	0
"GMOY010942-RA"	23.758904	23.307568	22.637691	17.999851	22.711523	20.112514	24.390684	23.043064	12.647467	15.354268	10.312028	11.207436
"GMOY010943-RA"	33.175838	31.878273	31.743315	33.559055	33.190414	38.394333	34.831738	34.861275	20.697821	17.855997	12.137918	15.467017
"GMOY010944-RA"	39.246742	39.137856	41.820225	43.552891	38.389042	38.67342	35.240898	36.722328	36.195049	36.892876	37.691158	37.482079
"GMOY013226-RA"	0	0	0	0	0.292233	0	0	0	0	0	0	0
"GMOY012785-RA"	0.323914	0.134761	1.225417	0	4.028054	0.330714	0.40629	1.907055	2.06058	0	0	0
"GMOY010945-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY010946-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY010947-RA"	0	0	0.514272	0.804379	0	0.496863	0.46979	0.580718	0.575507	0	0	0.568051
"GMOY010948-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY010949-RA"	4.390127	2.410788	1.953971	2.839804	3.899622	4.047128	4.219727	6.279671	14.321124	17.595667	15.1218	15.962514
"GMOY010950-RA"	41.54364	42.23278	52.429577	49.712116	38.472305	41.795528	39.935871	42.007462	28.601461	29.794516	29.103245	30.627886
"GMOY010951-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY010952-RA"	59.979095	61.757565	63.275486	68.556747	58.397301	64.780602	59.932602	62.400604	69.429726	69.79892	60.586456	70.746971
"GMOY010953-RA"	41.92358	41.357689	45.212376	49.731129	33.719669	38.816177	38.083977	39.361233	41.254955	36.483631	42.249413	43.195011
"GMOY010954-RA"	1.40394	1.89265	2.330143	1.089596	0.830961	1.226298	1.520422	2.189008	0.910669	1.20433	1.385651	0.595767
"GMOY010955-RA"	5.454485	6.089924	8.025788	7.615699	7.505845	10.251418	11.374834	8.913751	7.503826	9.116283	5.928788	8.61192
"GMOY010956-RA"	1.522166	1.049146	1.221814	1.548774	1.241982	1.399953	1.829111	2.428862	2.843917	1.798087	2.265479	1.674707
"GMOY010957-RA"	0.565212	0.533698	1.44246	1.113065	0	0	1.160658	0.919141	0.813331	0	0	1.18337
"GMOY010958-RA"	0.654557	0	0	0	0.434902	0.836927	0	0	0	0	0	0
"GMOY010959-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY010960-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY010961-RA"	1.799319	1.033352	2.388671	1.813716	1.527793	1.728059	1.69294	1.178599	1.570576	2.87586	2.2458	1.914275
"GMOY010962-RA"	13.737691	19.287922	9.684146	21.672102	7.655063	11.539503	11.848524	7.794187	7.355541	12.547365	13.728118	17.077051
"GMOY010963-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY010964-RA"	7.255438	8.268484	7.065676	7.627092	9.451756	7.848081	9.858358	7.787168	8.314776	9.916097	9.807244	8.062126
"GMOY010965-RA"	22.028568	21.154854	10.36202	10.027856	12.665071	14.298947	17.322947	19.020552	24.218008	20.96246	20.110989	20.947992
"GMOY010966-RA"	16.326954	14.38604	29.720284	21.217051	22.54488	20.974703	12.169005	10.079477	20.184351	16.878082	12.780878	11.118699
"GMOY010967-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY010968-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY010969-RA"	0	0	0	0	0.589178	0	0	0	0	0	0	0
"GMOY010970-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY010971-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY013291-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY013294-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY013292-RA"	0	0	0	0	0	0	0	0.1577	0	0	0	0
"GMOY013293-RA"	0.407461	0.688114	0.73008	1.141872	0.599146	0.23565	0.232565	0	0.600882	0	0	0
"GMOY010973-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY013228-RA"	0	0	0	0	1.567809	0	0	0	0	2.775369	0	3.128715
"GMOY010974-RA"	17.184666	18.381701	22.84597	23.107347	26.254988	23.128628	19.939398	23.288067	25.62735	25.99888	30.152372	31.96771
"GMOY010975-RA"	0	0	0	0	0	0	0	0	0	0	0	0.632206
"GMOY010976-RA"	7.772311	6.347335	10.145307	10.135504	6.84164	6.852416	6.9775	7.237319	7.170458	4.680614	5.812276	6.50941
"GMOY010977-RA"	3.362781	2.802457	3.614533	3.436278	2.573587	3.334947	3.045272	4.773636	2.631889	3.136248	2.976742	4.246151
"GMOY010978-RA"	0.400736	0.247512	0.24796	0.619687	0.465034	0.639977	0.301244	0.986639	0.326314	0.326601	0.619025	0.21228
"GMOY010979-RA"	150.07077	154.469238	188.543091	184.547028	160.502289	143.558517	154.049698	151.350403	130.822083	132.75679	134.691025	125.853462
"GMOY010980-RA"	1.326216	0.558721	0.547855	0	0.68646	1.169243	0.739162	0.643629	0.812497	0.796454	0.776558	2.095465
"GMOY010981-RA"	0.280795	0.190749	0.612271	0	0.681875	0.525064	0.825279	0	0	0.575984	0.569347	0
"GMOY010982-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY010983-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY010984-RA"	25.352415	25.766272	31.267109	29.5942	23.219002	25.657593	23.464941	23.255651	20.394329	18.490885	14.699648	16.509953
"GMOY010985-RA"	49.818977	48.56205	36.286018	36.776566	36.796295	35.87896	39.021858	38.950645	39.105789	40.328609	42.409538	40.044136
"GMOY010986-RA"	3.350895	3.554747	4.233609	4.697634	2.508458	1.818181	3.767008	2.873829	3.725426	6.139726	5.323402	3.607214
"GMOY013219-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY013217-RA"	6.967607	9.051193	6.726336	7.292897	2.753717	1.494939	0	2.607461	5.864732	2.664074	8.124177	5.767352
"GMOY012763-RA"	0.267907	2.109645	0	2.042126	0	1.064031	0	0	0.779964	2.242651	1.249504	0
"GMOY010987-RA"	22.272511	22.756739	23.470173	27.20521	28.712439	22.804182	24.699736	20.885845	19.272036	19.376427	20.788059	17.689648
"GMOY010988-RA"	14.428501	10.601809	6.615825	7.124624	9.94362	12.492411	14.673069	18.728136	20.394579	19.023026	25.462904	27.574093
"GMOY010989-RA"	4.426101	4.48985	3.160485	3.567421	4.358431	4.082866	4.966988	3.96997	6.208824	5.55913	7.27084	7.015038
"GMOY010990-RA"	0	0	0	0	0	0	0	0	0	0.197023	0	0
"GMOY010991-RA"	4.576834	4.922045	3.1681	4.463974	4.074396	4.499128	3.536979	3.631788	4.599038	5.4604	7.161182	8.968099
"GMOY010992-RA"	0.112444	0.223574	0	0.161897	0.258633	0.924688	0	0.128762	0.529228	0	0.395942	0.90609
"GMOY010993-RA"	2.211068	2.318619	2.871374	3.516554	3.944421	3.494131	2.524647	2.680541	6.025104	6.175374	7.340041	8.588218
"GMOY010994-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY010995-RA"	0	1.467475	0	0.35663	0	0	0.987997	0.842487	0.449085	0.454688	0.428747	0.284265
"GMOY012840-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY010996-RA"	44.953365	45.727085	35.120106	34.403507	42.432983	45.37394	31.883213	33.02005	53.20454	53.202427	46.941097	44.917168
"GMOY010997-RA"	0	0	0	0.429583	0.721646	0.351975	0	0	0	0	1.05047	0.632952
"GMOY010998-RA"	1.206053	1.383899	0.168223	1.216652	1.450407	0.726291	1.693662	2.382022	1.373626	1.483349	1.719966	2.681768
"GMOY010999-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY011000-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY011001-RA"	0	0	0	0.161985	0.079862	0.206901	0	0	0	0	0.325473	0.094499
"GMOY012774-RA"	0	0	0	0	0	0	0	3.920059	0	4.175604	0	0
"GMOY011002-RA"	0.77472	1.379699	1.470865	1.086339	1.822493	0.653261	1.091819	1.832052	1.606961	1.477425	1.07912	1.798621
"GMOY011003-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY011004-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY011005-RA"	0	0	0.558423	0	0	0	0	0	0	0	0	0
"GMOY011006-RA"	0	0	0	0	0	0	0.450592	0	0	0	0	0
"GMOY011007-RA"	0	0	0	0	0.831347	0	0	0	0	0	0	0
"GMOY011008-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY011009-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY011010-RA"	0	0	0	0	0	0	0	0	0	0	0.332077	0.481577
"GMOY011011-RA"	4.448542	4.362036	3.291744	4.240074	3.911607	4.819806	4.814006	2.911081	5.116439	6.490462	5.601689	5.673486
"GMOY011012-RA"	0.579221	0	0.25177	0.230597	0.877707	2.023255	0.952875	0.935001	0.676357	0.915601	0.807144	1.138083
"GMOY011013-RA"	28.77602	28.749714	24.052694	29.239315	35.272224	34.218971	29.078592	30.353312	38.41552	34.034527	29.084661	30.466125
"GMOY012006-RA"	1.062683	1.69427	1.831197	1.680032	1.450065	2.602377	2.704571	0.635021	2.228253	2.743855	0	1.60557
"GMOY012082-RA"	1.699076	1.662337	2.734529	1.474444	1.158551	2.373062	1.630098	0.940895	1.598489	0.856954	0.971755	1.560186
"GMOY011014-RA"	226.326797	239.18251	249.777863	251.124847	348.342194	311.284393	316.12326	325.048004	168.483383	160.13829	129.37738	136.876144
"GMOY011015-RA"	67.986404	67.424149	78.042046	77.16378	93.08535	89.561989	94.225647	91.659126	76.28231	77.415527	54.145966	56.843403
"GMOY011016-RA"	12.063315	14.32416	15.874095	10.948552	9.365146	12.212112	14.864161	18.283587	16.303635	13.751152	11.011291	13.621757
"GMOY011017-RA"	13.870872	15.810103	13.012695	13.435385	13.019794	11.115592	14.639234	14.132599	11.982416	15.720911	13.933626	9.102448
"GMOY011018-RA"	0.652812	0.500887	1.071794	0	0.625135	0.868061	3.069641	0	0.922877	0.365454	0	0.828142
"GMOY011019-RA"	1.715528	2.481179	0.979694	0.971234	4.752395	0.232852	1.565636	1.589426	2.65147	2.191418	2.517746	2.095626
"GMOY011020-RA"	16.23348	15.368753	9.594849	9.810228	2.55771	9.863784	13.698505	13.680995	14.437301	15.292276	13.339453	8.35451
"GMOY011021-RA"	0	0	0	0	0	0	0	0	1.18926	1.191238	1.410516	0
"GMOY011022-RA"	0.621985	1.24992	2.302114	0	1.799546	0	2.995775	2.217395	5.007113	5.675121	0	2.751168
"GMOY011023-RA"	0	0	3.715765	0	0	0	0	0	0	0	0	0
"GMOY012698-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY011024-RA"	1.492726	1.469324	1.06986	0	0	0.871853	1.862529	0	0	0	0	0
"GMOY011025-RA"	0.493748	0	1.450038	3.972157	0	0	0.925649	0	0	1.656922	5.415398	4.889013
"GMOY013218-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY011026-RA"	6.526681	6.55573	12.271306	11.014966	5.271416	6.832869	14.542372	14.890533	8.267574	9.018986	7.914906	7.595332
"GMOY011027-RA"	0	0	0	0	1.328814	1.34311	0	0	0	0.206352	0	0
"GMOY011028-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY011029-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY011030-RA"	0.142357	0.140125	0	0	0	0	0	0	0	0	0	0
"GMOY011031-RA"	3.583243	1.337405	1.595903	1.440433	1.565359	2.670245	3.80029	2.227303	2.255534	1.421187	1.587487	0.979548
"GMOY011032-RA"	22.179195	18.585762	20.640604	17.18862	22.641872	20.695187	18.794777	20.551918	23.894857	22.598217	24.14945	20.908791
"GMOY011033-RA"	75.201813	69.23867	85.440674	80.621689	81.381767	76.796013	73.220009	76.086479	81.023415	75.780434	64.719498	72.111191
"GMOY011034-RA"	48.137592	49.694893	67.470139	62.083618	46.0243	56.675217	49.228519	45.198223	50.4855	45.919033	47.435402	40.874821
"GMOY011036-RA"	5.012741	3.1092	5.279531	6.289192	6.741916	7.265824	7.594566	7.527574	7.075246	6.169945	5.084274	4.977592
"GMOY013056-RA"	0	9.844827	0	0	0	0	0.119248	0	0	0	0	0
"GMOY011035-RA"	3.300866	0	2.8691	0	0	0	0	0	0	0	4.746593	5.577573
"GMOY013057-RA"	0	0.803136	2.002504	1.001571	1.035437	1.411031	0	1.251866	0	0	0	0
"GMOY011037-RA"	14.549249	14.361232	16.130396	16.293686	15.289095	14.533237	18.969131	16.500217	14.488498	14.249313	13.284928	14.358426
"GMOY011038-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY011039-RA"	7.243804	5.170398	5.150254	2.941382	7.121753	3.634704	0	2.901074	4.366362	3.863682	2.246469	1.70565
"GMOY011040-RA"	8.388452	9.933383	8.999313	10.947727	10.932811	11.690666	7.417647	8.152338	8.914471	10.107532	11.79003	11.058348
"GMOY011041-RA"	16.335426	13.306701	10.363149	9.802056	11.960182	12.626571	12.965975	10.07488	15.037688	15.385679	11.839449	13.284956
"GMOY011042-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY011043-RA"	61.941555	59.450314	38.504845	43.795338	50.243126	57.823544	75.972504	80.555649	83.783028	78.587173	105.890762	109.990875
"GMOY011044-RA"	36.261452	36.041203	33.403427	38.706318	38.139889	40.737659	33.533752	34.684631	32.822704	35.391586	37.346657	34.626202
"GMOY011045-RA"	180.781067	180.127975	160.587128	147.496033	153.738861	160.830673	129.321457	118.736725	153.724655	151.966232	150.942657	142.360519
"GMOY011046-RA"	7.488503	7.222417	10.987864	10.836114	7.417808	9.247006	8.351576	8.03084	9.611269	9.519398	10.606032	8.718518
"GMOY011047-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY011048-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY011049-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY011050-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY011051-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY011052-RA"	3.0747	3.520878	3.508845	1.94764	2.952841	3.105239	2.519675	1.950728	3.728714	3.507043	5.854349	3.238093
"GMOY011053-RA"	10.741662	11.432056	10.316814	9.321652	11.42276	12.02821	10.391476	12.664396	14.239722	15.481771	20.496691	17.537931
"GMOY011054-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY011055-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY011056-RA"	1.176702	1.35321	6.412885	1.0909	2.744271	0	1.307794	0.653989	1.187152	1.351725	2.911593	2.6881
"GMOY011057-RA"	4.125996	5.092763	9.216127	6.912203	2.98822	3.556752	2.874611	3.24806	3.73658	4.857065	10.477826	11.252192
"GMOY011058-RA"	6.069845	8.407878	9.251513	8.31633	6.616286	5.645647	9.460914	10.712809	11.279308	6.015344	6.761662	10.46561
"GMOY011059-RA"	0	0	0	0	0	0	0.275542	0	0	0	0	0
"GMOY011060-RA"	7.430392	6.167583	9.949303	7.966515	7.155387	5.117002	6.542254	6.082097	6.791543	6.939407	6.438068	7.533846
"GMOY011061-RA"	3.795937	4.026336	4.310458	3.650598	3.187558	2.930305	2.392865	2.711584	2.972362	2.702945	3.376175	2.849933
"GMOY011062-RA"	9.003415	7.498151	8.459004	10.250927	9.166908	6.50203	8.053117	5.72954	7.169592	5.854994	7.185956	5.625393
"GMOY011063-RA"	11.059819	9.426705	12.311014	9.975517	10.785404	10.089246	13.590235	10.598708	13.818756	13.913269	10.084384	9.025646
"GMOY011064-RA"	12.079524	13.646304	20.556681	14.717302	19.821665	19.841343	16.990978	24.435623	16.87241	17.378885	17.001528	16.343113
"GMOY011065-RA"	18.117323	12.583141	0	16.115791	22.471102	12.206143	35.142994	15.416918	30.923891	18.82144	11.183386	15.933763
"GMOY011066-RA"	68.05098	67.721687	60.271679	69.369659	64.388939	67.381599	59.163719	66.454353	67.656906	73.017883	61.966698	61.731892
"GMOY011067-RA"	2.84091	4.609897	5.602188	5.739812	4.272511	5.476989	7.773397	6.471303	3.813274	6.935538	5.056224	5.224905
"GMOY011068-RA"	19.55722	17.275574	14.754844	16.810244	18.627659	17.939295	16.439415	19.06975	18.530304	20.911055	18.621832	18.709478
"GMOY011069-RA"	0	0	0	0	0	0	0	0	0	0	2.052229	2.488306
"GMOY011070-RA"	0	0	0	0	0	0	0	0	0	0	1.319291	2.464514
"GMOY011071-RA"	0	0	0	0	0	0	0	0	0	0	0.279632	0.780844
"GMOY011072-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY011073-RA"	5.620844	7.797899	6.401809	8.407309	6.296218	6.942496	6.138049	5.770893	7.969129	5.358221	6.595507	6.411665
"GMOY011074-RA"	44.281284	41.640717	45.539867	47.203487	45.242107	46.957294	44.721348	45.248631	46.57407	46.761024	39.194809	40.900723
"GMOY011075-RA"	6.336728	7.72948	4.421928	4.91449	5.370412	5.00428	5.921457	5.887675	7.33676	6.093874	9.835622	7.252348
"GMOY011076-RA"	25.864405	20.344757	30.223061	31.165155	14.337663	20.164936	25.222557	27.492485	18.810595	17.701361	22.102722	19.207102
"GMOY011077-RA"	2.266606	2.235061	5.402014	0	8.015428	0	0	4.000648	0	1.158331	0	9.059716
"GMOY011078-RA"	12.622857	12.90872	12.243992	12.067122	12.571098	13.273241	11.985692	11.336711	9.957191	9.845774	9.491199	9.974909
"GMOY011079-RA"	0.859612	0.613308	0.893136	1.222914	1.472394	0.457144	0.545525	0.797747	0.642178	0.464547	0	0.388516
"GMOY011080-RA"	9.870951	8.607044	14.213831	11.419703	11.33858	10.002367	9.285201	9.758056	6.984429	4.783956	5.727133	6.644698
"GMOY011081-RA"	1.040131	0.511914	0	0.703918	0	0	0	0	0	0	0	0
"GMOY011082-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY011083-RA"	11.786477	12.938994	8.913264	6.537601	8.226531	6.247503	11.077481	12.772574	13.112858	10.539328	11.10758	14.113842
"GMOY011084-RA"	11.050481	16.925304	18.297853	9.82552	20.54253	19.842512	23.09713	22.843681	20.81761	19.722702	24.700821	18.395382
"GMOY011085-RA"	21.875021	17.349125	14.247836	20.67528	16.241583	16.784836	18.530355	20.11027	20.043381	18.441019	22.058985	18.949224
"GMOY011086-RA"	3.410385	4.393383	3.305713	5.728367	3.178848	2.796335	4.627249	6.148084	4.317002	2.476163	3.747037	4.933094
"GMOY011087-RA"	0	0.754164	0.591444	1.961329	3.918449	0	0	1.29495	1.497393	0	0.896898	1.699653
"GMOY011088-RA"	5.106215	5.320228	6.795601	7.623809	4.971911	6.533937	6.91029	5.401356	5.947315	6.232758	5.309021	7.287869
"GMOY011089-RA"	101.476952	105.988396	97.231316	97.380119	121.238693	123.676224	121.396393	123.889862	107.217491	106.543709	106.864662	110.895554
"GMOY011090-RA"	69.353279	67.117401	75.329506	72.964355	64.539032	69.648651	64.621689	59.736771	61.318111	56.402241	68.489586	68.194557
"GMOY011091-RA"	16.276478	17.059183	13.639577	13.572214	20.580694	16.673876	17.7153	19.984165	16.236227	17.834805	15.863143	16.187756
"GMOY011092-RA"	12.92028	12.615344	14.696988	10.383756	9.489781	10.450316	8.315023	9.17884	8.622303	9.400347	8.424303	8.376681
"GMOY011093-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY011094-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY011095-RA"	60.428284	54.49659	56.80442	61.856995	50.495014	52.254829	50.345142	53.938297	49.202877	43.512936	42.678616	43.117821
"GMOY011096-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY011097-RA"	10.338264	9.869901	13.903386	10.596144	10.164844	11.755637	10.579498	11.871223	7.77248	9.869081	6.623527	6.610225
"GMOY011098-RA"	50.979588	51.671124	47.985546	47.706966	51.308403	49.926392	48.780788	48.4203	52.295765	51.765884	55.43576	57.287258
"GMOY011099-RA"	8.400936	8.505672	12.896397	13.433715	8.284139	7.572876	7.637437	6.890801	7.488336	6.31715	5.28845	5.851691
"GMOY011100-RA"	1.962276	1.457744	1.349039	2.071988	1.755904	2.753226	2.033544	2.970381	3.097725	2.214841	3.418546	3.038892
"GMOY011101-RA"	0.462973	0.334542	0	0.381539	0.320471	0.231332	0.207712	0.52578	0	0	0.628754	0.532983
"GMOY011102-RA"	2.789971	3.275443	3.19685	2.520374	3.18726	1.17595	4.306279	4.468597	3.255572	4.659357	4.65132	4.894076
